Herptile,Mammal,Fruit,Nectar,Fish,Woody,Other,Animal,Plant,Herbaceous,Vertebrate,Invertebrate,Leaf,Seed,Bird,trophic_level,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,habitat_breadth_n,Activity.Nocturnal,Activity.Crepuscular,BodyMass.SpecLevel,Activity.Diurnal,scientific,Order,Family,Genus,DerekDietClassification90InsVertivoreSorting,foraging_stratum,biogeographical_realm,Species,adult_mass_g,dphy_invertebrate,dphy_vertebrate,dphy_plant,adult_body_mass_g,Diet.VertTerrestrial,Diet.VertAll,Diet.AnimalsAll,Diet.PlantHighSugar,Diet.PlantLowSugar,Diet.Vunk,Diet.Seed,BodyMass.Value,Diet.Vect,Diet.Scav,Diet.Nect,Diet.PlantO,Diet.Vend,Diet.Inv,Diet.Fruit,Diet.Vfish,Diet.PlantAll
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Marmosops pinheiroi,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,pinheiroi,24.5,50.0,0.0,50.0,24.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,31.57,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops paulensis,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,paulensis,49.385,33.0,22.0,45.0,49.385,0.0,0.0,50.0,50.0,0.0,0.0,0.0,38.89,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops parvidens,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,parvidens,18.0,50.0,0.0,50.0,18.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops noctivagus,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,noctivagus,39.625,50.0,0.0,50.0,37.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Marmosops neblina,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,neblina,35.0,20.0,0.0,80.0,35.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,31.57,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops bishopi,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,bishopi,20.25,20.0,0.0,80.0,20.25,0.0,0.0,50.0,50.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops impavidus,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,impavidus,21.0,50.0,0.0,50.0,21.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops incanus,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,incanus,59.88,50.0,0.0,50.0,59.88,0.0,0.0,50.0,50.0,0.0,0.0,0.0,62.3,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops fuscatus,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,fuscatus,45.15,50.0,0.0,50.0,45.15,0.0,0.0,50.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Marmosops dorothea,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops cracens,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,cracens,26.63,50.0,0.0,50.0,26.63,0.0,0.0,50.0,50.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Marmosops invictus,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,,Ar,Neotropical,invictus,29.19,50.0,0.0,50.0,29.19,0.0,0.0,50.0,50.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Metachirus nudicaudatus,DIDELPHIMORPHIA,DIDELPHIDAE,Metachirus,,S,Neotropical,nudicaudatus,440.0,30.0,50.0,20.0,440.0,50.0,50.0,80.0,20.0,0.0,10.0,0.0,375.0,20.0,0.0,0.0,0.0,20.0,30.0,20.0,0.0,20.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Micoureus demerarae,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,,,,demerarae,68.16,20.0,0.0,70.0,96.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,75.75,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,10.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Micoureus regina,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,,,,regina,68.16,20.0,0.0,70.0,68.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,118.6,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Micoureus paraguayanus,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,,,,paraguayanus,68.16,20.0,0.0,70.0,363.3,30.0,30.0,60.0,40.0,0.0,30.0,0.0,112.43,0.0,0.0,20.0,0.0,0.0,30.0,20.0,0.0,40.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Micoureus constantiae,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,,,,constantiae,68.16,20.0,0.0,70.0,73.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,10.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Micoureus alstoni,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,,,,alstoni,68.16,20.0,0.0,70.0,250.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,132.3,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,10.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,Micoureus phaeus,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,,,,phaeus,68.16,20.0,0.0,70.0,70.005,0.0,0.0,90.0,10.0,0.0,0.0,0.0,103.76,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,10.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Monodelphis emiliae,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,emiliae,52.33,20.0,40.0,40.0,52.33,20.0,20.0,40.0,20.0,20.0,0.0,20.0,40.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Monodelphis osgoodi,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,osgoodi,63.0,20.0,40.0,40.0,63.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,112.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,Monodelphis umbristriata,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,,,umbristriata,63.0,20.0,40.0,40.0,45.5,20.0,20.0,40.0,20.0,20.0,0.0,20.0,61.54,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Monodelphis theresa,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,,,theresa,63.0,20.0,40.0,40.0,112.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,112.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Monodelphis sorex,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,,,sorex,63.0,20.0,40.0,40.0,48.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,48.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Monodelphis scalops,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,scalops,73.5,20.0,40.0,40.0,35.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,741.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,1.0,0.0,Monodelphis rubida,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,,,rubida,63.0,20.0,40.0,40.0,45.5,20.0,20.0,40.0,20.0,20.0,0.0,20.0,45.5,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Monodelphis palliolata,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,palliolata,69.626,29.0,14.0,57.0,52.33,20.0,20.0,40.0,20.0,20.0,0.0,20.0,61.54,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Monodelphis unistriata,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,,unistriata,55.3,20.0,40.0,40.0,55.3,20.0,20.0,40.0,20.0,20.0,0.0,20.0,55.3,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Monodelphis kunsi,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,kunsi,11.8,20.0,40.0,40.0,11.8,20.0,20.0,40.0,20.0,20.0,0.0,20.0,11.3,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Monodelphis glirina,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,glirina,94.5,20.0,40.0,40.0,90.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,61.54,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Monodelphis domestica,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,O-Generalist,G,Neotropical,domestica,100.0,20.0,40.0,40.0,100.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,71.4,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Monodelphis dimidiata,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,dimidiata,46.28,20.0,40.0,40.0,44.56,20.0,20.0,40.0,20.0,20.0,0.0,20.0,58.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Monodelphis brevicaudata,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,brevicaudata,90.0,20.0,40.0,40.0,90.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,69.63,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Monodelphis americana,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,americana,38.0,20.0,40.0,40.0,23.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,19.5,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Monodelphis adusta,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,adusta,35.0,20.0,40.0,40.0,35.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,35.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,2.0,0.0,Monodelphis maraxina,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,,,maraxina,63.0,20.0,40.0,40.0,99.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,61.57,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Monodelphis iheringi,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,,G,Neotropical,iheringi,112.0,20.0,40.0,40.0,112.0,20.0,20.0,40.0,20.0,20.0,0.0,20.0,112.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,40.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Philander andersoni,DIDELPHIMORPHIA,DIDELPHIDAE,Philander,,S,Neotropical,andersoni,329.995,30.0,60.0,10.0,329.995,60.0,60.0,90.0,10.0,0.0,10.0,0.0,325.0,20.0,0.0,0.0,0.0,30.0,30.0,10.0,0.0,10.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,Philander opossum,DIDELPHIMORPHIA,DIDELPHIDAE,Philander,,S,Neotropical,opossum,510.0,30.0,60.0,10.0,510.0,60.0,60.0,90.0,10.0,0.0,10.0,0.0,585.5,20.0,0.0,0.0,0.0,30.0,30.0,10.0,0.0,10.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Philander mcilhennyi,DIDELPHIMORPHIA,DIDELPHIDAE,Philander,,S,Neotropical,mcilhennyi,365.5,29.0,14.0,57.0,365.5,60.0,60.0,90.0,10.0,0.0,10.0,0.0,325.0,20.0,0.0,0.0,0.0,30.0,30.0,10.0,0.0,10.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Philander frenatus,DIDELPHIMORPHIA,DIDELPHIDAE,Philander,,S,Neotropical,frenatus,510.0,29.0,14.0,57.0,510.0,60.0,60.0,90.0,10.0,0.0,10.0,0.0,395.45,20.0,0.0,0.0,0.0,30.0,30.0,10.0,0.0,10.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Thylamys pusillus,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,pusillus,28.21,80.0,10.0,10.0,28.21,10.0,10.0,90.0,10.0,0.0,10.0,0.0,28.21,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,10.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Thylamys venustus,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,venustus,31.0,80.0,20.0,0.0,31.0,20.0,20.0,100.0,0.0,0.0,20.0,0.0,24.41,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Thylamys tatei,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,tatei,30.0,80.0,20.0,0.0,30.0,20.0,20.0,100.0,0.0,0.0,20.0,0.0,24.41,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,Thylamys sponsorius,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,,,sponsorius,30.0,80.0,10.0,10.0,30.0,20.0,20.0,100.0,0.0,0.0,20.0,0.0,24.41,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Thylamys velutinus,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,velutinus,22.345,80.0,10.0,10.0,22.345,10.0,10.0,90.0,10.0,0.0,10.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Thylamys macrurus,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,macrurus,37.415,80.0,10.0,10.0,37.415,10.0,10.0,90.0,10.0,0.0,10.0,0.0,34.43,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Thylamys karimii,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,karimii,24.88,80.0,20.0,0.0,24.88,20.0,20.0,100.0,0.0,0.0,20.0,0.0,24.41,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Thylamys cinderella,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,cinderella,31.0,80.0,20.0,0.0,31.0,20.0,20.0,100.0,0.0,0.0,20.0,0.0,24.41,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Thylamys elegans,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,elegans,30.0,80.0,10.0,10.0,30.0,10.0,10.0,90.0,10.0,0.0,10.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,10.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Thylamys pallidior,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,,S,Neotropical,pallidior,15.34,80.0,10.0,10.0,15.34,10.0,10.0,90.0,10.0,0.0,10.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,10.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Tlacuatzin canescens,DIDELPHIMORPHIA,DIDELPHIDAE,Tlacuatzin,,Ar,Neotropical,canescens,47.73,40.0,30.0,30.0,47.73,30.0,30.0,70.0,30.0,0.0,10.0,0.0,47.73,10.0,0.0,0.0,0.0,10.0,40.0,30.0,0.0,30.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Caenolestes caniventer,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,,G,Neotropical,caniventer,40.0,70.0,10.0,20.0,40.0,10.0,10.0,80.0,10.0,10.0,10.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,70.0,10.0,0.0,20.0
0.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,2.0,1.0,,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Caenolestes condorensis,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,,G,Neotropical,condorensis,48.0,70.0,10.0,20.0,48.0,10.0,10.0,80.0,10.0,10.0,10.0,0.0,47.81,0.0,0.0,0.0,10.0,0.0,70.0,10.0,0.0,20.0
0.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,2.0,1.0,,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Caenolestes convelatus,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,,G,Neotropical,convelatus,35.78,70.0,10.0,20.0,35.78,10.0,10.0,80.0,10.0,10.0,10.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,70.0,10.0,0.0,20.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Caenolestes fuliginosus,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,,G,Neotropical,fuliginosus,31.32,70.0,10.0,20.0,31.32,10.0,10.0,80.0,10.0,10.0,10.0,0.0,27.8,0.0,0.0,0.0,10.0,0.0,70.0,10.0,0.0,20.0
